838904673 -1.477491 -0.308461 300.285339
838904674 -1.476742 -0.291286 300.332397
838904675 -1.477573 -0.273969 300.280243
838904676 -1.476830 -0.256792 300.326843
838904677 -1.477668 -0.239474 300.274261
838904678 -1.476931 -0.222295 300.320465
838904679 -1.477776 -0.204975 300.267487
838904680 -1.477047 -0.187794 300.313232
838903809 -1.461359 -0.166542 295.516754
838903810 -1.460573 -0.149344 295.566925
838903811 -1.461364 -0.132001 295.516479
838903812 -1.460584 -0.114803 295.566254
838903813 -1.461380 -0.097460 295.515411
838903814 -1.460606 -0.080261 295.564819
838903815 -1.461409 -0.062918 295.513580
838903816 -1.460641 -0.045718 295.562561
838903817 -1.461450 -0.028374 295.510986
838903818 -1.460688 -0.011173 295.559601
838903819 -1.461503 0.006171 295.507599
838903820 -1.460747 0.023373 295.555847
838903821 -1.461568 0.040718 295.503448
838903822 -1.460818 0.057922 295.551300
838903823 -1.461645 0.075268 295.498566
838903824 -1.460900 0.092474 295.546021
838903825 -1.461733 0.109822 295.492920
838903826 -1.460995 0.127030 295.540009
838903827 -1.461834 0.144378 295.486511
838903828 -1.461101 0.161589 295.533234
838903829 -1.461892 0.182571 295.581116
838903830 -1.461105 0.199774 295.631287
838903831 -1.461895 0.217121 295.580902
838903832 -1.461114 0.234324 295.630737
838903833 -1.461910 0.251671 295.579987
838903834 -1.461135 0.268875 295.629425
838903835 -1.461937 0.286222 295.578278
838903836 -1.461167 0.303426 295.627350
838903837 -1.461975 0.320774 295.575836
838903838 -1.461212 0.337980 295.624512
838903839 -1.462025 0.355328 295.572632
838903840 -1.461267 0.372535 295.620941
838903841 -1.462087 0.389884 295.568665
838903842 -1.461335 0.407092 295.616608
838903843 -1.462161 0.424442 295.563995
838903844 -1.461415 0.441653 295.611542
838903845 -1.462246 0.459004 295.558563
838903846 -1.461505 0.476216 295.605774
838903847 -1.462343 0.493569 295.552399
838903848 -1.461608 0.510783 295.599243
838903849 -1.462663 0.531776 295.530609
838903850 -1.461873 0.548993 295.580902
838903851 -1.462661 0.566355 295.530731
838903852 -1.461876 0.583573 295.580688
838903853 -1.462670 0.600935 295.530151
838903854 -1.461891 0.618153 295.579773
838903855 -1.462690 0.635515 295.528900
838903856 -1.461916 0.652734 295.578156
838903857 -1.462721 0.670096 295.526917
838903858 -1.461953 0.687316 295.575836
838903859 -1.462763 0.704679 295.524261
838903860 -1.462000 0.721900 295.572815
838903861 -1.462816 0.739263 295.520905
838903862 -1.462058 0.756485 295.569122
838903863 -1.462879 0.773850 295.516876
838903864 -1.462127 0.791073 295.564728
838903865 -1.462954 0.808439 295.512146
838903866 -1.462206 0.825664 295.559662
838903867 -1.463039 0.843031 295.506744
838903868 -1.462297 0.860259 295.553955
838903869 -1.463605 0.883679 295.381195
838903870 -1.462770 0.900916 295.434235
838903871 -1.463514 0.918303 295.386963
838903872 -1.462684 0.935539 295.439728
838903873 -1.463433 0.952925 295.392120
838903874 -1.462607 0.970159 295.444550
838903875 -1.463361 0.987543 295.396637
838903876 -1.462541 1.004776 295.448792
838903877 -1.463300 1.022158 295.400543
838903878 -1.462484 1.039391 295.452393
838903879 -1.463248 1.056772 295.403839
838903880 -1.462437 1.074004 295.455383
838903881 -1.463206 1.091384 295.406494
838903882 -1.462401 1.108615 295.457703
838903883 -1.463175 1.125994 295.408508
838903884 -1.462374 1.143225 295.459412
838903885 -1.463153 1.160603 295.409882
838903886 -1.462357 1.177835 295.460449
838903887 -1.463141 1.195212 295.410614
838903888 -1.462351 1.212443 295.460876
838903889 -1.464003 1.230702 295.308868
838903890 -1.463199 1.247952 295.359924
838903891 -1.463976 1.265349 295.310638
838903892 -1.463176 1.282598 295.361389
838903893 -1.463957 1.299995 295.311829
838903894 -1.463161 1.317244 295.362305
838903895 -1.463947 1.334640 295.312439
838903896 -1.463156 1.351889 295.362640
838903897 -1.463946 1.369285 295.312500
838903898 -1.463160 1.386535 295.362396
838903899 -1.463954 1.403930 295.311981
838903900 -1.463172 1.421180 295.361603
838903901 -1.463971 1.438576 295.310913
838903902 -1.463194 1.455827 295.360229
838903903 -1.463997 1.473222 295.309265
838903904 -1.463224 1.490474 295.358307
838903905 -1.464032 1.507870 295.307037
838903906 -1.463263 1.525122 295.355835
838903907 -1.464076 1.542519 295.304260
838903908 -1.463311 1.559773 295.352783
838903909 -1.462874 1.580688 295.502228
838903910 -1.462056 1.597908 295.554230
838903911 -1.462818 1.615276 295.505737
838903912 -1.462007 1.632496 295.557404
838903913 -1.462774 1.649863 295.508575
838903914 -1.461968 1.667082 295.559875
838903915 -1.462740 1.684448 295.510742
838903916 -1.461939 1.701666 295.561707
838903917 -1.462717 1.719031 295.512207
838903918 -1.461922 1.736250 295.562805
838903919 -1.462705 1.753615 295.512939
838903920 -1.461915 1.770833 295.563232
838903921 -1.462704 1.788198 295.513031
838903922 -1.461919 1.805416 295.562958
838903923 -1.462713 1.822780 295.512421
838903924 -1.461934 1.840000 295.562012
838903925 -1.462734 1.857364 295.511108
838903926 -1.461960 1.874584 295.560364
838903927 -1.462765 1.891949 295.509125
838903928 -1.461997 1.909170 295.558014
838903929 -1.462077 1.929788 295.488892
838903930 -1.461260 1.946996 295.540924
838903931 -1.462021 1.964353 295.492462
838903932 -1.461210 1.981561 295.544159
838903933 -1.461976 1.998916 295.495300
838903934 -1.461171 2.016123 295.546600
838903935 -1.461943 2.033478 295.497375
838903936 -1.461144 2.050685 295.548340
838903937 -1.461922 2.068038 295.498749
838903938 -1.461128 2.085245 295.549347
838903939 -1.461912 2.102598 295.499390
838903940 -1.461124 2.119806 295.549622
838903941 -1.461914 2.137158 295.499298
838903942 -1.461131 2.154366 295.549133
838903943 -1.461927 2.171719 295.498444
838903944 -1.461150 2.188927 295.547943
838903945 -1.461952 2.206279 295.496857
838903946 -1.461181 2.223488 295.545959
838903947 -1.461988 2.240841 295.494537
838903948 -1.461223 2.258052 295.543304
838903949 -1.462027 2.279541 295.525970
838903950 -1.461200 2.296746 295.578705
838903951 -1.461950 2.314100 295.530884
838903952 -1.461129 2.331304 295.583252
838903953 -1.461885 2.348656 295.535065
838903954 -1.461069 2.365859 295.587036
838903955 -1.461831 2.383210 295.538483
838903956 -1.461022 2.400412 295.590088
838903957 -1.461789 2.417762 295.541168
838903958 -1.460985 2.434964 295.592407
838903959 -1.461759 2.452312 295.543091
838903960 -1.460961 2.469514 295.593933
838903961 -1.461741 2.486862 295.544250
838903962 -1.460949 2.504064 295.594727
838903963 -1.461734 2.521411 295.544647
838903964 -1.460948 2.538613 295.594757
838903965 -1.461740 2.555961 295.544312
838903966 -1.460960 2.573163 295.594025
838903967 -1.461757 2.590510 295.543182
838903968 -1.460983 2.607713 295.592560
838903969 -1.461100 2.629056 295.562561
838903970 -1.460266 2.646243 295.615753
838903971 -1.461009 2.663581 295.568329
838903972 -1.460183 2.680767 295.621124
838903973 -1.460931 2.698103 295.573303
838903974 -1.460111 2.715288 295.625702
838903975 -1.460866 2.732622 295.577454
838903976 -1.460052 2.749807 295.629425
838903977 -1.460814 2.767140 295.580780
838903978 -1.460007 2.784324 295.632355
838903979 -1.460775 2.801655 295.583282
838903980 -1.459974 2.818839 295.634460
838903981 -1.460748 2.836169 295.584961
838903982 -1.459954 2.853353 295.635712
838903983 -1.460735 2.870683 295.585815
838903984 -1.459947 2.887867 295.636139
838903985 -1.460735 2.905196 295.585815
838903986 -1.459954 2.922381 295.635742
838903987 -1.460748 2.939710 295.585022
838903988 -1.459973 2.956895 295.634552
838903989 -1.460556 2.977987 295.598663
838903990 -1.459726 2.995165 295.651764
838903991 -1.460470 3.012491 295.604156
838903992 -1.459647 3.029668 295.656830
838903993 -1.460397 3.046993 295.608795
838903994 -1.459581 3.064168 295.661041
838903995 -1.460338 3.081492 295.612579
838903996 -1.459528 3.098667 295.664398
838903997 -1.460293 3.115989 295.615509
838903998 -1.459489 3.133163 295.666901
838903999 -1.460261 -3.132701 295.617584
838904000 -1.459464 -3.115527 295.668518
838904001 -1.460242 -3.098207 295.618774
838904002 -1.459452 -3.081032 295.669281
838904003 -1.460237 -3.063713 295.619080
838904004 -1.459454 -3.046538 295.669159
838904005 -1.460245 -3.029218 295.618530
838904006 -1.459469 -3.012043 295.668213
838904007 -1.460267 -2.994724 295.617126
838904008 -1.459498 -2.977548 295.666351
838904009 -1.460532 -2.955864 295.575714
838904010 -1.459698 -2.938686 295.629089
838904011 -1.460438 -2.921358 295.581757
838904012 -1.459610 -2.904181 295.634674
838904013 -1.460357 -2.886855 295.586945
838904014 -1.459536 -2.869679 295.639435
838904015 -1.460289 -2.852355 295.591248
838904016 -1.459475 -2.835180 295.643341
838904017 -1.460235 -2.817857 295.594727
838904018 -1.459428 -2.800683 295.646393
838904019 -1.460195 -2.783361 295.597290
838904020 -1.459394 -2.766187 295.648560
838904021 -1.460167 -2.748867 295.599060
838904022 -1.459374 -2.731693 295.649841
838904023 -1.460154 -2.714373 295.599915
838904024 -1.459367 -2.697198 295.650269
838904025 -1.460154 -2.679879 295.599915
838904026 -1.459374 -2.662704 295.649841
838904027 -1.460168 -2.645385 295.599030
838904028 -1.459394 -2.628210 295.648529
838904029 -1.459624 -2.606885 295.676544
838904030 -1.458792 -2.589726 295.729858
838904031 -1.459533 -2.572419 295.682373
838904032 -1.458709 -2.555261 295.735199
838904033 -1.459457 -2.537955 295.687256
838904034 -1.458640 -2.520799 295.739624
838904035 -1.459395 -2.503495 295.691193
838904036 -1.458585 -2.486339 295.743134
838904037 -1.459348 -2.469036 295.694244
838904038 -1.458545 -2.451881 295.745667
838904039 -1.459315 -2.434579 295.696320
838904040 -1.458520 -2.417424 295.747284
838904041 -1.459298 -2.400123 295.697449
838904042 -1.458510 -2.382968 295.747955
838904043 -1.459295 -2.365668 295.697632
838904044 -1.458514 -2.348512 295.747681
838904045 -1.459307 -2.331212 295.696869
838904046 -1.458534 -2.314055 295.746460
838904047 -1.459333 -2.296755 295.695160
838904048 -1.458567 -2.279598 295.744263
838904049 -1.460601 -2.258767 295.514435
838904050 -1.459782 -2.241583 295.566772
838904051 -1.460539 -2.224251 295.518402
838904052 -1.459726 -2.207068 295.570343
838904053 -1.460489 -2.189737 295.521576
838904054 -1.459684 -2.172554 295.573090
838904055 -1.460453 -2.155225 295.523895
838904056 -1.459654 -2.138042 295.574982
838904057 -1.460430 -2.120713 295.525391
838904058 -1.459637 -2.103531 295.576080
838904059 -1.460419 -2.086203 295.526031
838904060 -1.459633 -2.069020 295.576324
838904061 -1.460422 -2.051692 295.525879
838904062 -1.459642 -2.034509 295.575714
838904063 -1.460438 -2.017181 295.524841
838904064 -1.459665 -1.999997 295.574310
838904065 -1.460467 -1.982669 295.523010
838904066 -1.459700 -1.965485 295.572021
838904067 -1.460509 -1.948156 295.520325
838904068 -1.459748 -1.930970 295.568939
838904069 -1.459956 -1.910108 295.623718
838904070 -1.459144 -1.892940 295.675690
838904071 -1.459907 -1.875624 295.626862
838904072 -1.459102 -1.858456 295.678406
838904073 -1.459871 -1.841142 295.629150
838904074 -1.459074 -1.823974 295.680206
838904075 -1.459850 -1.806661 295.630493
838904076 -1.459059 -1.789493 295.681122
838904077 -1.459843 -1.772180 295.630981
838904078 -1.459059 -1.755013 295.681152
838904079 -1.459849 -1.737700 295.630524
838904080 -1.459073 -1.720532 295.680267
838904081 -1.459870 -1.703219 295.629242
838904082 -1.459100 -1.686050 295.678497
838904083 -1.459905 -1.668737 295.627014
838904084 -1.459142 -1.651567 295.675842
838904085 -1.459953 -1.634253 295.623901
838904086 -1.459197 -1.617082 295.672302
838904087 -1.460016 -1.599768 295.619904
838904088 -1.459267 -1.582594 295.667847
838904089 -1.459445 -1.561088 295.653931
838904090 -1.458635 -1.543930 295.705872
838904091 -1.459398 -1.526624 295.656982
838904092 -1.458595 -1.509466 295.708466
838904093 -1.459365 -1.492161 295.659088
838904094 -1.458569 -1.475003 295.710083
838904095 -1.459347 -1.457699 295.660278
838904096 -1.458558 -1.440541 295.710815
838904097 -1.459343 -1.423238 295.660522
838904098 -1.458562 -1.406079 295.710571
838904099 -1.459354 -1.388776 295.659821
838904100 -1.458580 -1.371617 295.709442
838904101 -1.459379 -1.354314 295.658203
838904102 -1.458612 -1.337154 295.707336
838904103 -1.459419 -1.319850 295.655640
838904104 -1.458659 -1.302689 295.704315
838904105 -1.459473 -1.285385 295.652161
838904106 -1.458721 -1.268222 295.700378
838904107 -1.459542 -1.250917 295.647766
838904108 -1.458797 -1.233752 295.695526
838904109 -1.459881 -1.212777 295.601929
838904110 -1.459082 -1.195608 295.653076
838904111 -1.459856 -1.178293 295.603485
838904112 -1.459064 -1.161124 295.654205
838904113 -1.459846 -1.143809 295.604156
838904114 -1.459060 -1.126640 295.654449
838904115 -1.459849 -1.109325 295.603943
838904116 -1.459071 -1.092155 295.653778
838904117 -1.459866 -1.074841 295.602814
838904118 -1.459095 -1.057671 295.652222
838904119 -1.459897 -1.040356 295.600830
838904120 -1.459133 -1.023185 295.649780
838904121 -1.459942 -1.005870 295.597961
838904122 -1.459185 -0.988697 295.646484
838904123 -1.460001 -0.971382 295.594208
838904124 -1.459250 -0.954207 295.642273
838904125 -1.460074 -0.936891 295.589569
838904126 -1.459329 -0.919714 295.637207
838904127 -1.460160 -0.902397 295.584076
838904128 -1.459422 -0.885219 295.631256
838904129 -1.460534 -0.864485 295.577423
838904130 -1.459746 -0.847303 295.627808
838904131 -1.460533 -0.829977 295.577484
